,count,dep,deprel,head,lang,left_dist,right_dist
14264,11,X,conj,ADJ,spanish,0,103
14265,1,SYM,compound,AUX,spanish,2,0
14266,13,X,dep,SYM,spanish,3,14
14267,3,AUX,aux,NOUN,spanish,3,0
14268,1,VERB,compound,DET,spanish,1,0
14269,8,X,nmod,ADJ,spanish,0,29
14270,223,DET,det,VERB,spanish,273,37
14271,1,AUX,cop,PROPN,spanish,1,0
14272,18,NUM,nmod,PRON,spanish,16,40
14273,20632,NOUN,nmod,NOUN,spanish,2404,68799
14274,19,X,root,ROOT,spanish,0,176
14275,2,PROPN,name,VERB,spanish,0,6
14276,3,ADJ,dep,VERB,spanish,11,0
14277,3,ADP,conj,VERB,spanish,2,19
14278,2,X,parataxis,PROPN,spanish,0,4
14279,1,NOUN,dep,SYM,spanish,0,1
14280,22,PROPN,cc,PROPN,spanish,0,30
14281,1,PROPN,nummod,NUM,spanish,1,0
14282,1,PROPN,acl,NUM,spanish,0,4
14283,13,PUNCT,punct,PUNCT,spanish,6,7
14284,4,CONJ,dep,CONJ,spanish,0,8
14285,4,PROPN,conj,NUM,spanish,0,88
14286,1,PROPN,acl:relcl,X,spanish,0,7
14287,5572,NUM,nummod,NOUN,spanish,5394,716
14288,3,NOUN,cop,PROPN,spanish,11,0
14289,43,SYM,dep,SYM,spanish,1,46
14290,3121,ADP,case,NUM,spanish,3498,14
14291,158,VERB,csubj,ADJ,spanish,69,478
14292,1,AUX,aux,CONJ,spanish,1,0
14293,1,PROPN,aux,NOUN,spanish,0,1
14294,2,X,acl,VERB,spanish,0,23
14295,3,NOUN,parataxis,PRON,spanish,0,41
14296,3504,VERB,conj,VERB,spanish,19,38653
14297,34,SYM,amod,SYM,spanish,0,34
14298,36,VERB,acl:relcl,VERB,spanish,3,389
14299,1,NOUN,parataxis,X,spanish,0,3
14300,175,ADV,advmod,PROPN,spanish,406,27
14301,5,PROPN,nummod,NOUN,spanish,7,2
14302,3,ADP,mwe,DET,spanish,3,0
14303,21,ADJ,advmod,VERB,spanish,32,17
14304,1,PROPN,case,PRON,spanish,1,0
14305,150,ADV,mark,VERB,spanish,630,1
14306,7,X,conj,SYM,spanish,0,21
14307,3,NOUN,amod,NUM,spanish,0,3
14308,8,CONJ,conj,CONJ,spanish,0,16
14309,69,NOUN,nsubj,PROPN,spanish,380,25
14310,2,VERB,dep,ADJ,spanish,0,25
14311,5,ADJ,amod,DET,spanish,0,7
14312,217,NOUN,nmod,ADV,spanish,46,670
14313,1,PROPN,conj,ADV,spanish,0,5
14314,11,ADJ,acl,NOUN,spanish,0,37
14315,5,NOUN,dep,NUM,spanish,0,12
14316,1,ADJ,conj,ADP,spanish,0,2
14317,1,NOUN,mark,NOUN,spanish,0,5
14318,2,PRON,parataxis,PRON,spanish,0,37
14319,1,CONJ,ccomp,PRON,spanish,7,0
14320,5586,DET,det,PROPN,spanish,6808,11
14321,5,DET,det,CONJ,spanish,5,2
14322,3311,PROPN,appos,NOUN,spanish,21,9314
14323,9,VERB,ccomp,ADP,spanish,0,50
14324,2,NOUN,compound,VERB,spanish,0,5
14325,6,NOUN,nummod,SYM,spanish,0,13
14326,3,X,dep,SCONJ,spanish,0,3
14327,178,CONJ,mwe,ADV,spanish,32,153
14328,9,SYM,nmod,X,spanish,0,22
14329,1,NOUN,dobj,PART,spanish,0,2
14330,2,ADJ,acl,ADJ,spanish,0,21
14331,826,VERB,parataxis,VERB,spanish,85,13394
14332,3,PRON,nmod,X,spanish,0,17
14333,3,VERB,advcl,X,spanish,0,9
14334,4,PRON,det,PRON,spanish,4,0
14335,13,CONJ,dep,VERB,spanish,27,27
14336,2,PROPN,conj,ADP,spanish,0,37
14337,2,PART,advmod,VERB,spanish,4,0
14338,109,NOUN,acl:relcl,NOUN,spanish,0,894
14339,1,CONJ,neg,ADV,spanish,1,0
14340,1,DET,acl,VERB,spanish,0,12
14341,3,SYM,aux,VERB,spanish,4,0
14342,6,DET,nmod,VERB,spanish,35,7
14343,2,CONJ,mwe,X,spanish,1,1
14344,180,PRON,nsubjpass,VERB,spanish,561,2
14345,10,ADP,cc,NOUN,spanish,0,121
14346,1,ADJ,conj,ADV,spanish,0,5
14347,1,ADV,mwe,X,spanish,1,0
14348,3,X,nummod,X,spanish,2,1
14349,3409,VERB,cop,NOUN,spanish,6172,892
14350,1537,NOUN,nmod,ADJ,spanish,1951,4490
14351,2,ADJ,conj,X,spanish,0,6
14352,1,PRON,advcl,NOUN,spanish,0,2
14353,8,CONJ,cc,AUX,spanish,0,31
14354,2,ADP,dep,NUM,spanish,1,3
14355,8,X,conj,VERB,spanish,0,138
14356,2,SYM,cc,NOUN,spanish,0,5
14357,1,DET,appos,PRON,spanish,0,5
14358,49,X,dep,X,spanish,17,78
14359,2,PART,dep,NOUN,spanish,4,0
14360,5,NOUN,iobj,NOUN,spanish,4,14
14361,2,AUX,acl:relcl,PROPN,spanish,0,8
14362,36,PROPN,appos,X,spanish,1,76
14363,5,PROPN,acl:relcl,PRON,spanish,0,29
14364,18,VERB,advcl,PROPN,spanish,27,114
14365,2,ADV,amod,NOUN,spanish,0,2
14366,2,VERB,acl:relcl,AUX,spanish,0,22
14367,1001,DET,det,PRON,spanish,1011,1
14368,3,PROPN,name,NUM,spanish,8,0
14369,1,NOUN,acl:relcl,X,spanish,0,9
14370,921,PROPN,nmod,NUM,spanish,8,1931
14371,1,NOUN,aux,NOUN,spanish,0,4
14372,1,NOUN,nummod,NUM,spanish,1,0
14373,1125,NOUN,nsubj,ADJ,spanish,4362,265
14374,6,ADJ,advmod,NUM,spanish,8,5
14375,1,PRON,det,CONJ,spanish,0,1
14376,461,NUM,nummod,PROPN,spanish,110,483
14377,1,CONJ,mwe,DET,spanish,0,1
14378,5,ADV,parataxis,VERB,spanish,0,96
14379,10,CONJ,ccomp,VERB,spanish,50,0
14380,1,ADJ,parataxis,PROPN,spanish,0,6
14381,1,SYM,punct,ADJ,spanish,0,4
14382,13,ADJ,acl:relcl,PROPN,spanish,0,98
14383,1,VERB,advcl,SCONJ,spanish,0,29
14384,58,X,conj,NOUN,spanish,0,707
14385,5,PROPN,ccomp,VERB,spanish,0,34
14386,2,ADJ,dep,X,spanish,10,0
14387,359,ADV,advmod,NUM,spanish,617,54
14388,2,CONJ,iobj,VERB,spanish,6,0
14389,1411,PRON,nmod,VERB,spanish,2630,2049
14390,1,ADV,appos,VERB,spanish,0,21
14391,46,NUM,dobj,VERB,spanish,3,80
14392,42,NOUN,dep,NOUN,spanish,8,103
14393,7,VERB,cc,ADJ,spanish,2,14
14394,61,CONJ,mwe,SCONJ,spanish,45,16
14395,1,ADJ,neg,NOUN,spanish,1,0
14396,1,VERB,nsubjpass,VERB,spanish,5,0
14397,729,NUM,nmod,NOUN,spanish,323,2531
14398,1,ADJ,ccomp,ADJ,spanish,0,6
14399,1,NOUN,dobj,ADP,spanish,0,2
14400,4,VERB,conj,ADP,spanish,0,26
14401,1,ADP,neg,SCONJ,spanish,1,0
14402,1,PROPN,appos,DET,spanish,0,2
14403,105,CONJ,mwe,AUX,spanish,0,105
14404,17,PROPN,appos,PRON,spanish,0,118
14405,3,PRON,dobj,ADP,spanish,0,3
14406,49,VERB,advcl,PRON,spanish,96,254
14407,2,NOUN,compound,ADJ,spanish,1,2
14408,2,PROPN,name,PRON,spanish,3,0
14409,1,PRON,cop,NOUN,spanish,4,0
14410,58,SYM,nsubj,VERB,spanish,111,2
14411,65,VERB,acl,ADJ,spanish,145,354
14412,13,ADV,cc,VERB,spanish,52,152
14413,5,NUM,nummod,PRON,spanish,0,7
14414,1,ADP,conj,ADJ,spanish,0,3
14415,2,PROPN,advmod,NOUN,spanish,28,0
14416,8,PROPN,acl:relcl,PROPN,spanish,0,39
14417,5,NOUN,dep,ADJ,spanish,5,18
14418,1,NOUN,nummod,X,spanish,2,0
14419,1,NOUN,cop,PRON,spanish,7,0
14420,3,PART,mark,VERB,spanish,10,0
14421,2,ADV,conj,PRON,spanish,0,5
14422,2,NUM,nmod,SYM,spanish,0,6
14423,1,CONJ,advmod,VERB,spanish,2,0
14424,3,VERB,csubj,ADV,spanish,14,10
14425,2,PRON,det,ADP,spanish,0,2
14426,6605,PRON,iobj,VERB,spanish,6652,1065
14427,1,PROPN,advcl,PROPN,spanish,0,4
14428,7,PRON,dobj,PROPN,spanish,7,7
14429,8,X,det,PROPN,spanish,17,0
14430,9,VERB,acl:relcl,ADJ,spanish,0,75
14431,20,ADV,advmod,X,spanish,42,9
14432,19,ADJ,appos,PROPN,spanish,0,76
14433,4,VERB,advmod,NOUN,spanish,7,11
14434,3,PRON,nsubj,AUX,spanish,7,0
14435,22,NOUN,appos,ADJ,spanish,0,58
14436,7,CONJ,mwe,NOUN,spanish,0,7
14437,25,ADV,advmod,DET,spanish,24,1
14438,1,PROPN,det,PUNCT,spanish,2,0
14439,10,X,case,NUM,spanish,10,0
14440,493,SCONJ,mark,ADJ,spanish,2376,1
14441,20,PRON,dobj,NOUN,spanish,24,4
14442,1,DET,nummod,NOUN,spanish,2,0
14443,8,PROPN,iobj,PROPN,spanish,4,7
14444,10,PRON,conj,ADJ,spanish,9,83
14445,112,DET,det,ADV,spanish,50,130
14446,17,PROPN,appos,NUM,spanish,0,108
14447,1,DET,dobj,NOUN,spanish,1,0
14448,60,CONJ,mark,VERB,spanish,60,0
14449,1,ADJ,cop,VERB,spanish,2,0
14450,3,ADP,mark,PRON,spanish,5,2
14451,2,NOUN,appos,DET,spanish,0,2
14452,243,PRON,root,ROOT,spanish,0,1601
14453,12,X,nsubj,NOUN,spanish,81,0
14454,10,PUNCT,punct,DET,spanish,8,98
14455,18,VERB,cc,VERB,spanish,42,109
14456,25,NOUN,acl:relcl,PRON,spanish,0,133
14457,2,PROPN,amod,NUM,spanish,12,0
14458,3,SYM,nmod,NUM,spanish,0,9
14459,17,PRON,iobj,NOUN,spanish,19,7
14460,1,VERB,mark,PRON,spanish,17,0
14461,1,X,amod,PRON,spanish,0,1
14462,4,PRON,xcomp,VERB,spanish,0,10
14463,435,ADP,case,ADJ,spanish,827,6
14464,5,ADP,mwe,PRON,spanish,5,0
14465,13,VERB,acl:relcl,ADV,spanish,0,35
14466,2,NOUN,advmod,ADV,spanish,5,0
14467,1,NUM,conj,SYM,spanish,0,10
14468,3,X,nummod,PROPN,spanish,1,2
14469,1,NOUN,conj,CONJ,spanish,0,2
14470,155,CONJ,cc,PRON,spanish,28,841
14471,7,ADJ,conj,NUM,spanish,0,17
14472,1,PROPN,csubj,X,spanish,5,0
14473,9,PRON,parataxis,ADJ,spanish,0,184
14474,11,ADV,nmod,ADV,spanish,11,0
14475,1,NOUN,nsubj,CONJ,spanish,0,2
14476,19,CONJ,case,ADV,spanish,14,5
14477,1,CONJ,acl:relcl,NOUN,spanish,0,1
14478,14,SYM,conj,SYM,spanish,0,100
14479,1,PRON,conj,DET,spanish,0,9
14480,15,X,case,NOUN,spanish,28,0
14481,1,SYM,dep,SCONJ,spanish,0,1
14482,1,DET,iobj,VERB,spanish,2,0
14483,2,PROPN,dep,NUM,spanish,0,7
14484,1,SYM,conj,PROPN,spanish,0,1
14485,2,NUM,amod,PROPN,spanish,0,2
14486,2,ADJ,mwe,SCONJ,spanish,2,0
14487,9,ADJ,compound,NOUN,spanish,2,7
14488,1,VERB,advcl,CONJ,spanish,0,2
14489,3,PRON,compound,PROPN,spanish,1,4
14490,18,SYM,nsubj,ADJ,spanish,42,0
14491,2,PRON,iobj,PROPN,spanish,1,2
14492,1,NUM,nmod,PART,spanish,1,0
14493,11,SYM,case,SYM,spanish,11,0
14494,25,ADP,mwe,ADP,spanish,26,8
14495,3,CONJ,dep,PROPN,spanish,3,6
14496,7,PRON,nsubj,ADV,spanish,12,0
14497,36,NOUN,dep,VERB,spanish,81,83
14498,28,NOUN,appos,SYM,spanish,9,48
14499,9,PRON,acl,VERB,spanish,0,78
14500,2,AUX,conj,AUX,spanish,0,5
14501,230,ADP,case,SYM,spanish,450,0
14502,194,NUM,nummod,X,spanish,193,67
14503,10720,NOUN,dobj,VERB,spanish,348,24762
14504,2,NOUN,mwe,VERB,spanish,0,2
14505,2,VERB,amod,VERB,spanish,0,5
14506,182,PROPN,root,ROOT,spanish,0,936
14507,3,VERB,mark,ADJ,spanish,13,23
14508,2,ADP,appos,ADV,spanish,0,3
14509,1,VERB,dobj,ADJ,spanish,0,1
14510,1,PROPN,nmod,AUX,spanish,0,2
14511,1,VERB,cc,NUM,spanish,3,0
14512,1,PROPN,name,AUX,spanish,1,0
14513,566,PUNCT,punct,ADV,spanish,205,946
14514,4,VERB,xcomp,ADJ,spanish,7,4
14515,7,NOUN,dobj,X,spanish,0,15
14516,146,VERB,csubj,NOUN,spanish,152,777
14517,1,NOUN,appos,PUNCT,spanish,0,2
14518,8,ADV,advcl,VERB,spanish,22,0
14519,148,X,nmod,VERB,spanish,19,569
14520,68,CONJ,cc,ADV,spanish,1,87
14521,246,SYM,dep,NOUN,spanish,13,263
14522,13,SYM,conj,VERB,spanish,0,141
14523,24,X,cc,NOUN,spanish,0,85
14524,28,X,compound,PROPN,spanish,30,10
14525,126,ADJ,advcl,VERB,spanish,220,1072
14526,6,PRON,mwe,ADP,spanish,1,5
14527,1,NUM,iobj,VERB,spanish,0,3
14528,8,DET,conj,DET,spanish,0,26
14529,28,NOUN,nmod,ADP,spanish,1,71
14530,997,VERB,xcomp,VERB,spanish,2,1522
14531,46,PRON,nmod,PROPN,spanish,59,213
14532,4,ADJ,cop,ADJ,spanish,17,2
14533,1,PROPN,nsubj,PART,spanish,1,0
14534,7,AUX,auxpass,NOUN,spanish,7,0
14535,2,ADJ,nmod,ADV,spanish,2,0
14536,7,X,amod,PROPN,spanish,6,4
14537,31,VERB,conj,PRON,spanish,0,440
14538,11,PRON,det,NOUN,spanish,16,1
14539,35,NOUN,acl,NOUN,spanish,12,181
14540,2,PRON,dobj,PRON,spanish,3,1
14541,6,ADV,advmod,SYM,spanish,14,7
14542,127,ADV,mwe,SCONJ,spanish,122,8
14543,25,VERB,cop,NUM,spanish,49,0
14544,4,ADV,mwe,PRON,spanish,3,1
14545,6,ADV,ccomp,VERB,spanish,2,31
14546,24,NOUN,appos,NUM,spanish,0,97
14547,9,ADJ,conj,PROPN,spanish,0,45
14548,1,VERB,advmod,CONJ,spanish,1,0
14549,165,ADP,case,SCONJ,spanish,310,0
14550,1,ADV,acl,VERB,spanish,1,0
14551,1,SYM,det,X,spanish,1,0
14552,1,ADV,neg,CONJ,spanish,1,0
14553,2,X,det,X,spanish,2,0
14554,7,PRON,appos,VERB,spanish,0,77
14555,3,PRON,appos,PRON,spanish,0,16
14556,38,X,amod,NOUN,spanish,11,42
14557,150,ADJ,acl:relcl,NOUN,spanish,3,1090
14558,24,CONJ,case,PROPN,spanish,39,0
14559,4,NUM,conj,PRON,spanish,3,8
14560,1,VERB,nsubj,X,spanish,11,0
14561,3,ADP,conj,PROPN,spanish,0,18
14562,1973,ADV,advmod,ADJ,spanish,2471,67
14563,43,NOUN,acl:relcl,PROPN,spanish,0,334
14564,1,PROPN,dep,ADJ,spanish,0,1
14565,2,ADV,conj,PROPN,spanish,1,4
14566,159,ADJ,ccomp,VERB,spanish,215,1206
14567,1,X,cc,ADJ,spanish,0,3
14568,30,VERB,cc,NOUN,spanish,20,184
14569,39,NUM,nmod,ADJ,spanish,39,114
14570,1,PRON,nsubj,SCONJ,spanish,1,0
14571,4,X,mwe,X,spanish,1,3
14572,14,PUNCT,punct,AUX,spanish,11,135
14573,1,PROPN,name,SYM,spanish,1,0
14574,82,PROPN,conj,VERB,spanish,38,1016
14575,1,NOUN,nummod,VERB,spanish,3,0
14576,2,NOUN,nmod,PART,spanish,10,3
14577,7285,PROPN,name,PROPN,spanish,8771,1019
14578,58,VERB,mwe,ADP,spanish,53,5
14579,1,CONJ,cc,PART,spanish,0,5
14580,1,ADP,appos,SYM,spanish,4,0
14581,187,VERB,parataxis,NOUN,spanish,30,2133
14582,13,VERB,cop,SYM,spanish,19,0
14583,1,ADJ,mark,ADJ,spanish,5,0
14584,1,NOUN,ccomp,NOUN,spanish,0,11
14585,1,ADV,det,ADP,spanish,0,1
14586,1,PRON,conj,NUM,spanish,0,2
14587,2,PRON,mwe,VERB,spanish,2,0
14588,3,ADJ,case,PRON,spanish,6,0
14589,3,SYM,root,ROOT,spanish,0,14
14590,4,X,compound,NUM,spanish,14,1
14591,1,ADJ,advmod,CONJ,spanish,1,0
14592,12,X,nummod,NOUN,spanish,15,1
14593,4,PROPN,dep,NOUN,spanish,2,4
14594,3,ADP,cop,ADJ,spanish,23,0
14595,1976,CONJ,cc,PROPN,spanish,21,8134
14596,32,X,dep,VERB,spanish,54,140
14597,1,VERB,det,NOUN,spanish,2,0
14598,135,NOUN,ccomp,VERB,spanish,258,986
14599,1,NUM,nsubj,SYM,spanish,0,1
14600,15,NOUN,nsubj,NUM,spanish,73,4
14601,12,VERB,acl,NUM,spanish,0,28
14602,74,NOUN,nmod,SYM,spanish,9,233
14603,3,CONJ,case,AUX,spanish,3,0
14604,1,NUM,nsubj,PROPN,spanish,6,0
14605,18,ADJ,amod,SYM,spanish,0,30
14606,36,NOUN,mark,VERB,spanish,82,37
14607,2,SYM,conj,X,spanish,0,6
14608,366,ADP,case,X,spanish,712,0
14609,1,DET,advmod,PRON,spanish,1,0
14610,19,CONJ,cc,SYM,spanish,2,113
14611,1,NOUN,advmod,PRON,spanish,12,0
14612,1,SYM,iobj,VERB,spanish,0,7
14613,20,ADJ,csubj,VERB,spanish,0,125
14614,67,ADJ,amod,X,spanish,37,47
14615,13,VERB,advcl,ADP,spanish,0,41
14616,3,PRON,parataxis,NOUN,spanish,0,10
14617,1,SYM,nsubjpass,VERB,spanish,6,0
14618,2,ADJ,nmod,NOUN,spanish,2,0
14619,1,ADJ,acl:relcl,ADJ,spanish,0,6
14620,1,PRON,iobj,PRON,spanish,0,4
14621,6,PROPN,appos,ADV,spanish,0,13
14622,2,PROPN,nsubjpass,PROPN,spanish,9,0
14623,227,NUM,appos,PROPN,spanish,2,582
14624,2,NOUN,parataxis,ADV,spanish,0,18
14625,17,NOUN,advcl,NOUN,spanish,47,93
14626,11,ADV,cc,NOUN,spanish,16,28
14627,1,VERB,amod,PROPN,spanish,0,2
14628,1,ADP,aux,AUX,spanish,0,2
14629,5764,NOUN,conj,NOUN,spanish,28,36517
14630,33,SYM,dep,X,spanish,12,30
14631,1,ADJ,csubj,PRON,spanish,0,11
14632,1,PRON,mwe,NOUN,spanish,0,1
14633,56,PRON,conj,VERB,spanish,12,664
14634,1,PRON,conj,ADP,spanish,0,3
14635,1,X,cop,ADJ,spanish,2,0
14636,1,DET,acl:relcl,NOUN,spanish,0,6
14637,3,SYM,amod,X,spanish,0,3
14638,1,NUM,acl,VERB,spanish,0,6
14639,31,X,dep,ADJ,spanish,64,0
14640,24,PUNCT,root,ROOT,spanish,0,733
14641,31,NOUN,advmod,VERB,spanish,157,15
14642,3,PROPN,nmod,DET,spanish,0,7
14643,6,X,aux,VERB,spanish,8,0
14644,1,X,advcl,VERB,spanish,3,0
14645,7,ADJ,csubj,ADJ,spanish,5,40
14646,2,PROPN,iobj,NOUN,spanish,0,13
14647,18,X,conj,PROPN,spanish,0,202
14648,5,PROPN,dobj,NOUN,spanish,5,8
14649,4,PROPN,conj,ADJ,spanish,0,33
14650,5,NOUN,acl,PRON,spanish,0,17
14651,14,DET,advmod,NOUN,spanish,17,0
14652,1,ADJ,case,VERB,spanish,0,1
14653,3,AUX,advcl,VERB,spanish,16,23
14654,215,DET,det,SYM,spanish,421,0
14655,2,ADP,root,ROOT,spanish,0,2
14656,1,NUM,appos,PRON,spanish,0,9
14657,1,PRON,nummod,VERB,spanish,2,0
14658,7,ADP,compound,PROPN,spanish,9,0
14659,6,SYM,case,X,spanish,6,0
14660,4,PROPN,csubj,VERB,spanish,7,17
14661,7,ADP,cc,VERB,spanish,5,107
14662,348,ADP,mwe,NOUN,spanish,274,115
14663,1,AUX,parataxis,NOUN,spanish,0,6
14664,2,PRON,nsubj,X,spanish,9,0
14665,3,VERB,acl,SCONJ,spanish,0,5
14666,4,ADJ,cop,PROPN,spanish,4,0
14667,2,DET,dep,VERB,spanish,4,0
14668,11,X,nmod,PROPN,spanish,0,45
14669,433,VERB,acl:relcl,PRON,spanish,0,1452
14670,1,PROPN,det,VERB,spanish,0,2
14671,2,X,ccomp,VERB,spanish,0,17
14672,2,CONJ,case,X,spanish,3,0
14673,2,PROPN,appos,SYM,spanish,0,7
14674,1,ADJ,mwe,ADV,spanish,0,1
14675,13306,PUNCT,punct,NOUN,spanish,9287,84440
14676,399,VERB,advcl,ADJ,spanish,690,1554
14677,2,AUX,ccomp,VERB,spanish,0,10
14678,3,NOUN,acl,PROPN,spanish,0,12
14679,3,PRON,nmod,DET,spanish,0,11
14680,1,DET,nsubjpass,VERB,spanish,8,0
14681,6,CONJ,nmod,VERB,spanish,15,0
14682,13,NOUN,dobj,ADJ,spanish,11,19
14683,5,X,nsubj,ADJ,spanish,11,0
14684,4,PROPN,cop,NOUN,spanish,8,4
14685,6,X,acl:relcl,NOUN,spanish,0,24
14686,2,SYM,compound,PROPN,spanish,5,0
14687,93,NOUN,nmod,X,spanish,42,296
14688,17960,NOUN,nmod,VERB,spanish,20169,69071
14689,14,X,compound,NOUN,spanish,11,9
14690,15,NUM,appos,NUM,spanish,0,49
14691,4,PRON,det,SCONJ,spanish,4,0
14692,11,ADJ,cc,VERB,spanish,96,20
14693,1,ADJ,nsubj,PRON,spanish,0,4
14694,1,VERB,ccomp,PRON,spanish,0,2
14695,1,NOUN,conj,PUNCT,spanish,0,3
14696,20,NUM,nmod,X,spanish,3,36
14697,1,PROPN,xcomp,PRON,spanish,0,2
14698,2,NOUN,mwe,ADV,spanish,0,2
14699,5,ADV,neg,PROPN,spanish,8,0
14700,1,AUX,conj,PROPN,spanish,0,10
14701,1,PRON,advmod,NUM,spanish,3,0
14702,2,SYM,nmod,PROPN,spanish,0,10
14703,43,ADV,neg,NOUN,spanish,86,2
14704,4,PROPN,advcl,VERB,spanish,8,44
14705,20,PROPN,acl,PROPN,spanish,1,74
14706,1,VERB,nmod,X,spanish,0,3
14707,1,VERB,acl:relcl,ADP,spanish,0,3
14708,47,X,nsubj,VERB,spanish,109,25
14709,70,CONJ,cc,X,spanish,1,250
14710,744,PUNCT,punct,PRON,spanish,472,6554
14711,7,PRON,nsubj,PROPN,spanish,30,0
14712,28,NOUN,conj,X,spanish,0,167
14713,4,ADP,dep,PROPN,spanish,5,1
14714,1,NOUN,acl,X,spanish,0,3
14715,6,NOUN,advmod,ADJ,spanish,34,0
14716,1,VERB,ccomp,ADV,spanish,0,3
14717,28,ADP,mark,NOUN,spanish,85,1
14718,15,VERB,dep,NOUN,spanish,5,72
14719,107,ADJ,parataxis,VERB,spanish,0,1771
14720,10,VERB,acl,ADP,spanish,0,12
14721,1,AUX,mark,VERB,spanish,0,6
14722,151,PROPN,nsubjpass,VERB,spanish,610,30
14723,5,X,nummod,SYM,spanish,5,0
14724,13,PRON,advcl,VERB,spanish,39,121
14725,8,PRON,acl:relcl,PRON,spanish,0,25
14726,14,ADJ,case,PROPN,spanish,39,0
14727,17,VERB,mwe,SCONJ,spanish,18,0
14728,4027,CONJ,cc,VERB,spanish,1070,30532
14729,241,ADJ,conj,VERB,spanish,15,3259
14730,124,PUNCT,punct,SYM,spanish,102,208
14731,51,PRON,mark,VERB,spanish,143,0
14732,14,DET,det,ADP,spanish,3,15
14733,7,ADP,dep,VERB,spanish,5,11
14734,1,X,appos,ADV,spanish,0,2
14735,1,PROPN,xcomp,NOUN,spanish,0,7
14736,1,SCONJ,mark,CONJ,spanish,1,0
14737,75,PROPN,acl,NOUN,spanish,11,397
14738,1,ADP,advmod,PRON,spanish,1,0
14739,220,VERB,cop,PROPN,spanish,457,0
14740,2,NUM,appos,X,spanish,0,4
14741,5,NOUN,cc,NOUN,spanish,43,7
14742,2,CONJ,punct,VERB,spanish,0,14
14743,5,NOUN,appos,ADV,spanish,0,18
14744,1726,NUM,nmod,VERB,spanish,2937,5332
14745,8,NUM,nummod,ADP,swedish,0,16
14746,2,VERB,appos,NUM,swedish,0,4
14747,2,NOUN,acl:relcl,VERB,swedish,0,24
14748,454,VERB,parataxis,VERB,swedish,56,8862
14749,2,ADV,dobj,ADJ,swedish,0,4
14750,2274,VERB,advcl,VERB,swedish,4706,11952
14751,10,VERB,parataxis,ADV,swedish,0,56
14752,10,VERB,advcl,ADV,swedish,0,42
14753,14,CONJ,conj,VERB,swedish,0,40
14754,90,NOUN,name,ADJ,swedish,0,130
14755,20,NUM,appos,VERB,swedish,0,210
14756,2,ADV,compound:prt,NOUN,swedish,8,0
14757,2,ADJ,conj,PRON,swedish,0,34
14758,74,NUM,nummod,ADJ,swedish,60,120
14759,20,NOUN,nsubj,ADV,swedish,24,30
14760,6,AUX,cop,DET,swedish,8,8
14761,16,NOUN,mwe,PROPN,swedish,0,28
14762,2,PROPN,csubjpass,VERB,swedish,0,10
14763,86,PROPN,dobj,VERB,swedish,6,288
14764,6,PROPN,mwe,NOUN,swedish,0,18
14765,2,ADP,appos,NOUN,swedish,0,6
14766,24,PRON,acl,NOUN,swedish,0,76
14767,12,PUNCT,cc,NUM,swedish,0,12
14768,268,ADV,mwe,ADV,swedish,0,366
14769,1880,VERB,acl:relcl,NOUN,swedish,0,7372
14770,6,PUNCT,cc,ADJ,swedish,0,10
14771,2,PART,mwe,VERB,swedish,0,4
14772,26,NOUN,parataxis,NOUN,swedish,0,282
14773,4,ADP,advmod,DET,swedish,10,0
14774,6442,ADV,advmod,VERB,swedish,8578,5628
14775,820,ADP,case,PROPN,swedish,946,0
14776,2,PROPN,parataxis,ADJ,swedish,0,6
14777,50,VERB,appos,VERB,swedish,0,492
14778,4,PRON,appos,VERB,swedish,0,42
14779,510,PRON,nsubj,ADJ,swedish,1470,16
14780,76,ADJ,conj,NOUN,swedish,0,384
14781,2,DET,mwe,NOUN,swedish,0,4
14782,16,NOUN,appos,PRON,swedish,0,74
14783,6,NUM,advcl,VERB,swedish,6,22
14784,32,CONJ,cc,ADP,swedish,0,50
14785,104,NOUN,advcl,ADJ,swedish,18,408
14786,2,ADJ,amod,DET,swedish,0,2
14787,4,NUM,conj,VERB,swedish,0,94
14788,46,NUM,nmod,PROPN,swedish,0,124
14789,2,ADV,acl,PRON,swedish,0,4
14790,1336,DET,nmod:poss,NOUN,swedish,1666,0
14791,2,VERB,xcomp,NOUN,swedish,0,4
14792,2,NOUN,case,PRON,swedish,4,0
14793,28,CONJ,cc,DET,swedish,0,44
14794,74,ADJ,acl,PRON,swedish,0,74
14795,2,ADJ,acl,NUM,swedish,0,2
14796,50,CONJ,mark,PRON,swedish,58,0
14797,4,PUNCT,punct,CONJ,swedish,0,4
14798,4,ADJ,parataxis,ADV,swedish,0,80
14799,126,CONJ,mark,ADJ,swedish,204,0
14800,2,PROPN,name,NOUN,swedish,0,2
14801,10,NOUN,dobj,ADV,swedish,0,24
14802,2,NUM,ccomp,VERB,swedish,0,14
14803,2,PRON,appos,PRON,swedish,0,12
14804,124,ADV,conj,NOUN,swedish,0,610
14805,6,NOUN,nmod:poss,NUM,swedish,0,6
14806,4,PROPN,nsubj,PROPN,swedish,8,0
14807,528,PUNCT,punct,PROPN,swedish,32,4210
14808,4,ADJ,det,ADV,swedish,4,0
14809,20,ADJ,det,PROPN,swedish,28,0
14810,2186,PART,mark,VERB,swedish,2720,0
14811,12,VERB,acl:relcl,DET,swedish,0,52
14812,2,NOUN,det,ADP,swedish,0,6
14813,100,NOUN,iobj,VERB,swedish,0,144
14814,4,NUM,nummod,DET,swedish,0,4
